"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSG00000188976"	3652.09114860724	0.602510922765624	0.0820487508289364	7.34159905974978	2.11056854395265e-13	1.14145197197943e-11
"ENSG00000188290"	223.361254956483	-0.503723078296543	0.226452359779184	-2.22545406014412	0.0260507718615745	0.0838471070905457
"ENSG00000188157"	1316.49093543871	-0.338024782136949	0.109914636685742	-3.07485860170797	0.00210602373260774	0.0110379427755942
"ENSG00000186891"	247.459803341278	0.525275672478273	0.205856240033605	2.54220301258549	0.0110156171041776	0.0428430159003647
"ENSG00000176022"	1717.25697713399	0.449934343456563	0.0994117176701708	4.52620947933346	6.00510566058952e-06	7.06268291605464e-05
"ENSG00000160087"	2852.09534457108	0.436742515565272	0.087288817419829	5.00280958496893	5.65007430312462e-07	8.44560072927344e-06
"ENSG00000162572"	119.806373487382	0.793233967885702	0.297703537167239	2.71238062207528	0.00668018382815739	0.0284616328933437
"ENSG00000131584"	1218.24964181113	-0.539419434340837	0.127657660849332	-4.22493131143308	2.3901366896455e-05	0.000238961482573946
"ENSG00000169972"	563.784913281283	-0.405190768968282	0.131553310073447	-3.08165271551319	0.00205854851224674	0.0108304407938466
"ENSG00000107404"	2159.82604960449	-0.40850196377544	0.10178549026966	-4.01356010763443	5.98097630687324e-05	0.000532128701603094
"ENSG00000160072"	1140.26560146119	0.364818803635332	0.110324032417803	3.30299758678808	0.000956572110349758	0.00563000474716137
"ENSG00000197785"	1796.61626774167	-0.250518394115393	0.0905700942135	-2.7676656194186	0.00564593502832903	0.0246926264316843
"ENSG00000189339"	1506.52815131922	-0.297066914095802	0.103470602452577	-2.86646999047816	0.00415077510470326	0.0192733249590098
"ENSG00000078369"	11794.9064144766	-0.273689597802506	0.0731823034718605	-3.73989198770251	0.000184099346890365	0.00139414152603801
"ENSG00000178821"	136.541258022663	0.606330227263538	0.264686275286426	2.27777727352961	0.0227398510347631	0.0750185719655478
"ENSG00000067606"	407.815004079007	-0.466406243469652	0.168936528734943	-2.7599473287917	0.0057810681270767	0.0251869752177776
"ENSG00000157916"	7321.83250835861	0.325219304530747	0.0695234572092869	4.67763833284221	2.90197798502197e-06	3.68433193902466e-05
"ENSG00000157911"	923.010804241903	-0.455313945186427	0.104713999751634	-4.34789858334564	1.37448130691234e-05	0.00014750976338324
"ENSG00000157881"	1229.89085751607	-0.352339499345799	0.110593794890067	-3.18513641591888	0.00144685786891951	0.00803699415501307
"ENSG00000157870"	1632.98019316692	-0.433128909848025	0.104009024133037	-4.1649163791363	3.1146670220212e-05	0.000302803827894587
"ENSG00000162591"	408.627533977206	-1.2008311840854	0.188011962770573	-6.37956424984448	1.77592567531781e-10	5.85033357358292e-09
"ENSG00000116213"	1898.03645875745	0.917970113613342	0.0954804785369159	9.61265936738204	7.06989660683617e-22	1.17011047816998e-19
"ENSG00000130764"	1929.32305071192	0.354808916973922	0.0933605918336617	3.79973335025692	0.00014485186190109	0.00112994322937835
"ENSG00000116198"	2656.05698030554	-0.186459577422623	0.0799726314651504	-2.33174939334824	0.0197138787124577	0.0673153248503683
"ENSG00000158292"	5613.17238714185	-1.24262583602806	0.104805685234561	-11.8545589790797	2.03794364046707e-32	1.07673968419601e-29
"ENSG00000097021"	2994.70132036851	-0.237448725216294	0.0801435340580254	-2.96343158468919	0.00304229682341151	0.0150331048428791
"ENSG00000069812"	616.440481636173	-0.749155587177407	0.170545316327713	-4.37492319306322	1.21475242349336e-05	0.000132227052627007
"ENSG00000049245"	1966.28239103387	-0.374605051108957	0.101143010515302	-3.70372235139249	0.000212458788823835	0.00157079999035146
"ENSG00000049246"	221.717209511012	-1.0388934791255	0.193197266620857	-5.3763990690699	7.59902649427573e-08	1.39930062938158e-06
"ENSG00000049249"	92.5307077137758	1.30388948671478	0.304233364349913	4.28206765712657	1.8516465965007e-05	0.000190818224277045
"ENSG00000171608"	341.743301381815	0.423540391717628	0.174312348680244	2.42619611423063	0.0152580226148602	0.0551287366281784
"ENSG00000162444"	42.5470582355068	1.50058602639012	0.415501867802252	3.51224618423789	0.000444336198177398	0.00294019573909582
"ENSG00000171824"	2401.39924203935	-0.209823794549487	0.0941701353052162	-2.22858518036519	0.0258415179948954	0.0833102400131139
"ENSG00000120942"	1016.39476649825	0.427723455911811	0.108910813836791	3.925404542563	8.65841013514091e-05	0.000734201111274264
"ENSG00000116661"	176.698735110354	0.890739740524013	0.34553868437628	2.64565342408871	0.00815333039027468	0.0334935106373216
"ENSG00000177000"	170.240986133274	0.531746309919839	0.241679711442298	2.22193598683203	0.026287631960555	0.0844026090649519
"ENSG00000162496"	386.449703040641	1.70677062781955	0.243250833902636	7.03570365430257	1.98257908506663e-12	9.65769109629799e-11
"ENSG00000162494"	16.2731847105135	1.22621593644868	0.51815042588921	2.23216402171537	0.0256041243482001	0.0827196275096953
"ENSG00000162493"	148.640791805648	1.2071285036837	0.459462904772194	2.60111607617168	0.00929210074477391	0.0373368617241089
"ENSG00000197312"	245.507937061003	0.519068256787027	0.188999308168743	2.73820862720279	0.00617748736362033	0.0267107786950118
"ENSG00000116786"	1203.8359351731	0.21983487326212	0.100034844511697	2.19929202981474	0.0278571640686566	0.0883569297647508
"ENSG00000162458"	1005.76093782008	-0.507189589882281	0.115828020895631	-4.37740872914931	1.20098627060588e-05	0.000130936098407246
"ENSG00000116809"	359.809957383809	0.417557410243879	0.189140131033545	2.20725320445947	0.0272963746036614	0.0869756630905783
