"baseMean"	"log2FoldChange"	"stat"	"pvalue"	"padj"
"ENSG00000149527"	552.789899370752	-3.064525669664	0.945889399028586	0.344205001043869	0.881002375914221
"ENSG00000157881"	1229.89085751607	-0.254670796008089	1.50612582548367	0.132034876104088	0.737261347944801
"ENSG00000197921"	0.225623045687882	0.027093838842921	-0.0203462595826657	0.983767153602622	NA
"ENSG00000157873"	187.206366892554	-1.34687370133039	-0.757004107984174	0.449047401340891	0.921779607503706
"ENSG00000157870"	1632.98019316692	0.185047055933266	0.22315967327729	0.823411236573856	0.984848999987614
"ENSG00000142606"	2.16204671810844	-0.0292237631544353	-0.300935575234293	0.763463621875943	NA
"ENSG00000215912"	8.81524932845297	-0.130972738624652	0.824873708291447	0.40944329441377	NA
"ENSG00000169717"	1.41725963092943	-0.0422175456754746	0.656355908046478	0.511595153005849	NA
"ENSG00000142611"	4.7471052915726	0.315140977372181	0.364130711434477	0.715760404357727	NA
"ENSG00000130762"	32.6691437828468	0.234942669994956	0.332897676814681	0.739211523155981	NA
"ENSG00000162591"	408.627533977206	-2.69434698093453	-1.09843486007242	0.272014647263044	0.846150827252332
"ENSG00000158109"	2132.08954564864	-1.03191984158137	1.00481664687197	0.314985146516386	0.865640844723281
"ENSG00000116213"	1898.03645875745	0.130769483914763	0.973971555175897	0.330070662874216	0.876075854470933
"ENSG00000078900"	37.1999543420667	-0.0121434875623796	0.337980249231702	0.735378071711311	NA
"ENSG00000162592"	142.462616676161	-0.583833881769768	0.626775477690362	0.530806420055966	0.945733618497273
"ENSG00000235169"	29.9821388041737	-1.20953839533322	-0.453071972663807	0.650496916438831	NA
"ENSG00000130764"	1929.32305071192	0.132191209470557	0.386509894536616	0.699119076102106	0.970770592126739
"ENSG00000116198"	2656.05698030554	0.052803459410761	-1.0299306357668	0.303042568220377	0.860916774135471
"ENSG00000169598"	340.869479595874	0.212894934374972	-1.28324023505226	0.199407923810156	0.789816073318395
"ENSG00000198912"	1983.94044452	0.839655317918193	0.622353972087286	0.533709139030051	0.945733618497273
"ENSG00000196581"	16.2125754957633	0.64933897509592	0.280468110613739	0.779118388083221	NA
"ENSG00000131697"	372.579427372754	-0.0926563769298054	1.36238326626186	0.173076961923408	0.77204505874975
"ENSG00000069424"	360.902479323378	-0.745178213615457	-0.133806681662365	0.893555443510902	0.991486582066038
"ENSG00000116254"	5.00616858468393	-0.764089610505666	0.453664073606745	0.650070628732359	NA
"ENSG00000116251"	757.042637574518	0.697590108978671	-0.221146726130783	0.824978188611296	0.984848999987614
"ENSG00000158286"	546.815675688274	-0.368507876409599	1.04480079704519	0.296115046451004	0.857830669703624
"ENSG00000116237"	7917.63132157975	0.1093588094135	0.334525221750436	0.737983261860288	0.977276718411285
"ENSG00000158292"	5613.17238714185	-3.5101920586986	4.28775859854949	1.80485081924081e-05	0.00956702161796557
"ENSG00000097021"	2994.70132036851	0.30708854747441	1.29756641014453	0.194436370851095	0.787430890641533
"ENSG00000069812"	616.440481636173	-2.81125958809452	1.05594519987719	0.290993252044986	0.855686574504076
"ENSG00000187017"	30.0404860358661	-0.649833911996469	1.04364091061889	0.296651557645467	NA
"ENSG00000215788"	551.675858239801	-1.33044649261771	1.50290252882319	0.132864180823379	0.73788412287786
"ENSG00000171680"	911.357703239349	-1.97791328399329	0.484462148924895	0.628057920825504	0.960447488754651
"ENSG00000162408"	2126.45973313639	1.01592524927372	-1.01638266321491	0.309447198115135	0.863555168613726
"ENSG00000173662"	7.96043831698087	-0.0509761641521965	-0.284662959468583	0.775902371070471	NA
"ENSG00000204859"	412.798093930391	-0.279045710766174	-0.424256093039308	0.671379056503564	0.964951830598428
"ENSG00000162413"	4409.70192210328	-0.27114588485877	1.99775497722799	0.0457432306487977	0.570003163299444
"ENSG00000116273"	952.307403166899	-0.192619999068033	0.550313297948124	0.582104504880969	0.95509528447766
"ENSG00000041988"	518.828443089244	-0.0785624028776852	-0.101053321688331	0.919508132185376	0.995973518102157
"ENSG00000007923"	1866.46855917503	0.589461452265858	-0.585107440538501	0.558475476158994	0.948533780714804
"ENSG00000171735"	803.579406857764	0.432074579021321	0.766213510820501	0.443549270520923	0.921779607503706
"ENSG00000049245"	1966.28239103387	-0.239186264688252	-1.73167488259155	0.083331465172256	0.659938958432601
"ENSG00000049246"	221.717209511012	-0.338917018351358	1.17146721302099	0.241411029295547	0.822684355427906
"ENSG00000049247"	2.4962335382456	-0.140528844413687	0.726847871883871	0.467319153392806	NA
"ENSG00000049249"	92.5307077137758	-0.0769978514528564	0.459819048325925	0.645646109503691	NA
"ENSG00000116288"	5675.29364459751	0.569769156298193	0.0893628294785146	0.92879356302559	0.995973518102157
"ENSG00000116285"	25249.1699923666	0.0640331176695761	1.70277266805534	0.0886106196430499	0.670609300982766
"ENSG00000162426"	168.596430687905	-1.49991777820935	0.583767451654022	0.559376779282975	0.948533780714804
"ENSG00000142599"	516.527449672414	-0.115984404072085	3.20181696780072	0.00136563739528114	0.1181330972414
"ENSG00000074800"	49979.127616841	0.666227938648517	0.27636563464449	0.782267248797304	0.98260824400524
"ENSG00000131686"	1.80373751449955	-0.0364803440008217	1.04994993452987	0.293741131671711	NA
"ENSG00000197241"	1.47695651813584	0.0464478645721793	0.674680527663993	0.499878758581624	NA
"ENSG00000142583"	11.0053600376537	1.13325018219015	0.0326287470268816	0.973970645218435	NA
"ENSG00000180758"	255.80437812078	0.42143938125879	-1.4399199177592	0.149890057237056	0.754855937536342
"ENSG00000049239"	423.446863446142	-1.50426522268084	-2.41427632556267	0.0157665000987868	0.387444442498911
"ENSG00000171621"	696.192728234928	-0.295435229127265	0.267995634577174	0.788702678973008	0.98260824400524
"ENSG00000171612"	420.235894395845	0.264667256118112	0.977924478996228	0.328111677127464	0.875581071998779
"ENSG00000188807"	590.792469491848	0.960038848172801	0.542616768341107	0.58739369124108	0.955973507433745
"ENSG00000171608"	341.743301381815	0.62489417500742	0.902870970542176	0.366594379141167	0.892055667369219
"ENSG00000171603"	3169.88803944976	-0.534728843145037	-0.740849871940432	0.458784472437266	0.921779607503706
"ENSG00000178585"	430.769621482574	-0.556751921243131	-1.40266639139674	0.160716343818259	0.760468536855717
"ENSG00000162441"	739.924964684123	0.135785450144391	-0.954326760424266	0.339918266321895	0.880516868442245
"ENSG00000173614"	292.887796161751	-0.533025081888134	-1.84466660400175	0.0650860517510526	0.613270379871741
"ENSG00000162444"	42.5470582355068	1.24740386645558	-0.339875897937461	0.733949987976262	NA
"ENSG00000130939"	1079.63648241959	0.564892727957574	0.384399263515519	0.700682546302181	0.970965059696658
"ENSG00000054523"	1545.13011943639	0.357894201383465	-0.581871889957928	0.560652976036156	0.948636062886953
"ENSG00000142657"	3657.1936937908	-0.0360308608669793	0.820228522518395	0.41208584492501	0.905851644881914
"ENSG00000251503"	1.723135717564	0.0179862471754093	-0.611396250266263	0.540937284465561	NA
"ENSG00000175279"	87.2440757055335	0.695035012415579	-0.519629595539736	0.603321766314566	NA
"ENSG00000241563"	5.20678554883907	0.295737592909398	-0.77083604191005	0.440804121046292	NA
"ENSG00000160049"	1390.76043299971	0.220333863377495	-1.28883147904785	0.197456679673047	0.788290337228657
"ENSG00000142655"	191.4064055538	0.0569198018845914	-0.0375584416761186	0.970039743263176	0.998007831367674
"ENSG00000130940"	48.6808153582717	-0.292193649683226	0.646009312542604	0.518273324429367	NA
"ENSG00000175262"	2.42490753494345	0.260532633203374	0.62397684081499	0.53264279455476	NA
"ENSG00000120948"	2469.95050347253	0.695888675159746	-0.645572657450355	0.518556149693422	0.940587925754612
"ENSG00000277726"	8.47591703828428	0.35223114949015	0.793507083111745	0.427482444166941	NA
"ENSG00000009724"	7.86646685570417	0.157291872026932	0.898492477131678	0.368923054074688	NA
"ENSG00000116649"	4522.33657079911	1.11810158191515	0.533037991458988	0.59400728171521	0.958210065666142
"ENSG00000171824"	2401.39924203935	0.347042357897233	1.77040213482065	0.0766601743821091	0.642958413094868
"ENSG00000198793"	1583.58936907715	-0.224785363152764	1.58449494469488	0.113081131150783	0.709540862722791
"ENSG00000171819"	2.47197704853574	0.405767033184176	0.943616713184582	0.345365548430667	NA
"ENSG00000120942"	1016.39476649825	0.422232186838583	0.170322201778525	0.86475675186213	0.990068185257085
"ENSG00000204624"	32.4938608309172	-0.683598119877667	-1.76097535939775	0.0782425736224656	NA
"ENSG00000116661"	176.698735110354	-1.96300142644952	3.06883598784839	0.00214894533004535	0.152841230686724
"ENSG00000132879"	310.611781808794	-0.590770638229595	1.2613568890306	0.207180293281986	0.792594571587039
"ENSG00000116663"	337.395185166943	-0.389827708586786	0.452356752352454	0.651011997406148	0.962897355544947
"ENSG00000116670"	933.931376723693	0.919156097731082	-2.11819560114867	0.0341585055817486	0.517494529771054
"ENSG00000162490"	4.70118144033243	0.146518359585884	1.66600930346562	0.0957115614276424	NA
"ENSG00000177674"	1030.84208040235	-0.153689850496793	-0.403821611546241	0.686343903078665	0.967845151798332
"ENSG00000215910"	3.72302119825395	-0.149572315271129	-0.0550229866520148	0.956120150830517	NA
"ENSG00000177000"	170.240986133274	-1.45781803849335	0.390348799586584	0.696278642748519	0.970061560992787
"ENSG00000011021"	245.632183648161	-0.754324370303888	1.28191954616832	0.199870870481859	0.789896612938611
"ENSG00000175206"	7.36764140198939	0.529005999245562	0.117008663094576	0.906853188484616	NA
"ENSG00000120937"	0.137471517076543	-0.0122357874259807	-0.0203357903973132	0.983775505076059	NA
"ENSG00000116685"	1986.5705250686	0.130860809730071	0.470801765573734	0.637782303605439	0.961849358441937
"ENSG00000083444"	4797.90521404337	-0.515121488316374	-0.223196441067386	0.82338262170086	0.984848999987614
"ENSG00000116688"	4088.54659162968	0.371054691948784	-0.730922254079994	0.464826642152467	0.922204841135011
"ENSG00000116691"	420.336661125266	0.193676705286634	1.33484408238944	0.181927382281289	0.778721228527244
"ENSG00000120949"	8.79318326130871	-0.766186595592872	-0.373192829885353	0.709004932261293	NA
"ENSG00000028137"	1.47338436647818	0.0392335814277322	-0.56810217622529	0.569965590157292	NA
"ENSG00000048707"	650.949789410644	-0.331408105345068	-0.272777730664718	0.785024078963792	0.98260824400524
"ENSG00000162496"	386.449703040641	-1.80435194357235	-2.47804630282371	0.0132104000420378	0.360946680445247
"ENSG00000204518"	1.94078804886306	0.209148267242367	-0.0605211213052098	0.95174059431264	NA
"ENSG00000188984"	1.92263008193979	0.118860808968036	-0.0431271701010938	0.965600160835157	NA
"ENSG00000157330"	5.35964369629236	1.09568542221804	-1.74204647222702	0.0815003127966775	NA
"ENSG00000116721"	0.275983134113856	-0.0278808115056039	-0.0203420894839686	0.983770480171509	NA
"ENSG00000239810"	0.311121988325918	0.022211176101378	0.389066030271263	0.697227301552718	NA
"ENSG00000179172"	0.536712546506945	0.113832055945001	0.59275374071344	0.553345970306454	NA
"ENSG00000120952"	0.526473185656396	0.00381303004504183	-0.0325972159481987	0.973995790003665	NA
"ENSG00000243073"	0.538655098521028	-0.0830916310204351	0.177595533183243	0.859040632781996	NA
"ENSG00000187545"	0.2041294286302	0.0950827228772773	-0.0203404867422087	0.983771758709878	NA
"ENSG00000232423"	0.312005310046273	-0.0272432107545893	-0.0203419967248493	0.983770554167267	NA
"ENSG00000229571"	0.123032687972008	-0.0125587291860551	0.213891796025258	0.830631438016935	NA
"ENSG00000275774"	0.175996199752812	0.0412383124763151	-0.0203415544172316	0.983770907004679	NA
"ENSG00000204505"	0.217650148336393	-0.0201865993968098	-0.0203403767408028	0.983771846460147	NA
"ENSG00000279804"	4.75558400448529	0.386991582663845	0.883662246707101	0.376878566068803	NA
"ENSG00000204481"	1.20067569629324	0.239587670282201	-0.493403888317003	0.621727235496637	NA
"ENSG00000204480"	5.24576597080822	0.266202396077683	-0.257574110124567	0.796735612773502	NA
"ENSG00000204479"	2.07261699414713	-0.00405787978161743	0.868440581962003	0.385153186802028	NA
"ENSG00000204478"	0.712776856607382	-0.0678420495908234	0.51025063395504	0.609875882940754	NA
"ENSG00000162494"	16.2731847105135	0.658753136219932	-0.199754753421737	0.841672389589174	NA
"ENSG00000162493"	148.640791805648	0.605036270386165	-1.33174205873544	0.18294496348606	0.779062976657792
"ENSG00000116731"	515.487234693611	0.0848968032176574	0.666796805503419	0.504901933517099	0.936722339565616
"ENSG00000189337"	11.2919684282514	0.296820673599525	0.325844359477046	0.744542114700855	NA
"ENSG00000171729"	206.629602430859	0.0914604430361164	1.00422763466384	0.315268904922136	0.865640844723281
"ENSG00000142621"	26.5927507767818	0.117254891202629	-0.155351524893355	0.876544197641534	NA
"ENSG00000142634"	2411.80725980623	1.89293267822673	-1.03383240409145	0.30121452005783	0.860510595874588
"ENSG00000162438"	1.39576391725189	-0.195743675084325	0.254893266020099	0.798805537464376	NA
"ENSG00000142615"	1.79757395385731	-0.158855049634951	-0.0432744261779244	0.965482777073382	NA
"ENSG00000215704"	0.252109105017291	-0.0323161941515609	-0.0233245564579198	0.981391383819494	NA
"ENSG00000132906"	270.934555015307	-0.491113513401124	-0.366646014531799	0.713883080274048	0.973542407239662
"ENSG00000116138"	691.614924978324	-0.263926197478272	-0.182885855655574	0.854887581270573	0.98833523107866
"ENSG00000116771"	35.3843161936795	1.54029207552619	-0.761209914374376	0.446531697422971	NA
"ENSG00000197312"	245.507937061003	0.560861310712447	-1.07107394704485	0.284136181539466	0.852192630184531
"ENSG00000116786"	1203.8359351731	-0.375313142392066	-0.543812107216142	0.58657077646358	0.955509485938594
"ENSG00000162461"	3.11782103432644	0.503923666364426	0.363015362372094	0.71659340850521	NA
"ENSG00000162460"	0.404859219497863	-0.054433471908892	0.241070314579652	0.809500619895087	NA
"ENSG00000162458"	1005.76093782008	-0.732804418029443	0.140416429751993	0.888330977391626	0.991486582066038
"ENSG00000233954"	45.0337819256348	0.716778884548158	0.109968786588227	0.912434129438641	NA
"ENSG00000065526"	1061.44071639418	0.530897101866444	0.372582475102724	0.709459218023527	0.97294161186942
"ENSG00000116809"	359.809957383809	-0.0756724579018504	0.997948273618678	0.318304441895606	0.867460808955145
"ENSG00000183888"	0.822253906963679	-0.22147062143019	0.28977823737487	0.771985897927004	NA
"ENSG00000173641"	0.353341015493771	-0.0422033999311129	-0.0233264426898928	0.981389879233487	NA
"ENSG00000186510"	0.48163562033633	0.174466119079466	0.233610259262793	0.815287562372332	NA
"ENSG00000184908"	0.166747928794807	0.0371616406309454	0.379227363065693	0.70451903368928	NA
"ENSG00000185519"	58.7997481343083	-1.20871192211089	-0.594032106496652	0.552490639047155	NA
"ENSG00000142627"	4544.08383358314	0.189739130425976	-0.379286557123663	0.704475081084421	0.97294161186942
"ENSG00000142632"	219.338712077352	0.145894046805374	-0.267839764222975	0.788822661161015	0.98260824400524
"ENSG00000132881"	24.0117439052229	0.249457062592155	1.88811952572644	0.0590099061186908	NA
"ENSG00000037637"	913.253143068643	0.0952504205068711	0.214462846531315	0.830186137074113	0.984848999987614
"ENSG00000055070"	1291.41727058472	-0.0674839892907464	-1.8795506205372	0.0601693484366368	0.603332600114309
"ENSG00000187144"	6.47011881890854	0.0190906543477997	-0.206990666379673	0.836017147802877	NA
"ENSG00000157191"	1306.10634371802	-0.366762879066434	0.935651160793415	0.349452824143743	0.883621669713149
"ENSG00000219481"	2415.43743032136	-0.28742364244319	1.22678524046033	0.219903319677356	0.808786514060935
"ENSG00000058453"	259.421011722867	-0.655959230939499	0.575977025846173	0.564630710404533	0.949424702341153
"ENSG00000117122"	5.30139094128643	-0.526440181256176	0.109596432349559	0.912729440187131	NA
"ENSG00000159363"	1740.05406756198	-0.268243093422411	0.211738223432522	0.832311266143913	0.984848999987614
"ENSG00000117118"	4759.04977244796	0.882336006578723	-0.472375663597868	0.636658671972098	0.961802929123422
"ENSG00000117115"	54.440815323508	-0.709927814774905	-1.05496696964777	0.291440431477555	NA
"ENSG00000142623"	6.54011412156161	0.585442248883582	0.374514371699979	0.708021666242677	NA
"ENSG00000142619"	6.44835098120386	0.196516751479066	0.0505462391097827	0.959687102991309	NA
"ENSG00000159339"	2.69756988070734	0.680914087773417	-0.330289050997194	0.74118156521341	NA
"ENSG00000276747"	1.87313053416368	-0.0394190260713184	0.426805396449366	0.669521075590381	NA
"ENSG00000179051"	854.609438928258	0.186285452073328	0.0359508150873004	0.971321577450877	0.99801957212198
"ENSG00000074964"	167.465035636563	-0.449899975348768	-0.719481275319601	0.471844435286318	0.922848075783474
"ENSG00000117148"	2.02702408263522	0.514579710691993	-0.612908691827975	0.539936715766766	NA
"ENSG00000117154"	0.43819920688409	0.120544103388638	-0.338719610196082	0.734820966260531	NA
"ENSG00000179023"	4.51182692716637	0.179362841144476	1.68264275902518	0.0924442688992163	NA
"ENSG00000009709"	4.65210473047013	0.713277799069479	0.251385811756954	0.801515836157583	NA
"ENSG00000179002"	1.10983526676359	0.238478757295691	0.394699015492867	0.69306502942886	NA
"ENSG00000255275"	0.903084766133033	0.0571453680173464	-0.809789550530814	0.418061139315655	NA
"ENSG00000159423"	248.134309167956	-0.442239745133604	0.124706566062347	0.900755859019171	0.992775960761747
"ENSG00000169991"	150.040364616596	0.13481760594042	0.532898705658405	0.594103701262908	0.958210065666142
"ENSG00000127481"	2703.31942129052	-0.344200509858242	-0.743278170057531	0.457313285257737	0.921779607503706
"ENSG00000127463"	3302.7198842148	0.323809958766511	-1.36656524253218	0.171761617952005	0.77204505874975
"ENSG00000053372"	1667.08739208205	1.47605297401863	-1.01531815869867	0.309954191191322	0.863779830065406
"ENSG00000162482"	6.06587123789227	0.139613875217332	-0.554499407779758	0.579237110855561	NA
"ENSG00000053371"	1120.42763642268	0.304000018755265	-1.75042954532534	0.0800442215431401	0.652206872213077
"ENSG00000040487"	477.177172060748	-0.405585978349217	-0.0402416831277354	0.967900446197838	0.998007831367674
"ENSG00000077549"	3106.36482700121	0.779718539538894	-0.433956052038073	0.66432035510527	0.964417054618348
"ENSG00000173436"	647.289445599397	0.943036324461476	-0.162178218796898	0.871165511603552	0.990691166699418
"ENSG00000270136"	0.382197244898365	-0.0452618742885693	-0.0224049040266314	0.98212496848729	NA
"ENSG00000158747"	330.494487955582	0.300741592414584	-0.941971402877721	0.346207281209184	0.882702035301793
"ENSG00000158748"	2.42622015820552	-0.253799502878043	-0.0662299789682584	0.947194729400095	NA
"ENSG00000162542"	494.944059811434	-0.737388717598608	-0.887416850124633	0.374854514884452	0.892055667369219
"ENSG00000178828"	1.98322311188126	-0.0888114498555562	0.579466457132473	0.562274473364912	NA
"ENSG00000169914"	578.448212662519	0.365935896270219	-0.294183848320621	0.768617422028744	0.981183944390833
"ENSG00000188784"	0.232885519185207	-0.0255311339866682	-0.0203435286532667	0.98376933211812	NA
"ENSG00000127472"	2.22815535746286	0.442407371542326	0.948484161976395	0.342883031923643	NA
"ENSG00000117215"	2.84494419074391	0.26907126786748	0.588401802241759	0.556262628343249	NA
"ENSG00000158786"	2.18793448097543	-0.277931031259646	1.46165298299075	0.143836327480283	NA
"ENSG00000187980"	1.82198636311294	-0.0106435974982488	0.612024705331495	0.540521412136047	NA
"ENSG00000162543"	10.6711834606966	-0.204493799637797	-0.212478119320691	0.831734046319566	NA
"ENSG00000158816"	6.18224576332291	0.157111327505112	-0.0796873493035549	0.93648592124794	NA
"ENSG00000162545"	29.5329960746515	-0.907137910166454	0.477584718002616	0.632945809911597	NA
"ENSG00000090432"	2567.66892561198	-0.266274905581033	0.660190337150619	0.509131692410852	0.937717560668864
"ENSG00000183114"	2.44881524332007	0.0435298777235937	0.440995529600148	0.659216233345728	NA
"ENSG00000158825"	2722.65904012518	0.199851894737398	1.83627715928248	0.0663166760608416	0.615009294665833
"ENSG00000158828"	9396.9960493057	-0.0680855605507504	2.03223071594649	0.0421303047197598	0.561028306569904
"ENSG00000244038"	12383.9286498833	-0.00182031462044362	-1.83734444959465	0.0661590618897773	0.615009294665833
"ENSG00000117245"	41.3677380764316	0.0154340172833323	0.0535207081598373	0.957317031568214	NA
"ENSG00000189410"	290.07158093049	0.817148910369563	0.0480751268226126	0.96165636919866	0.998002118534927
"ENSG00000127483"	5318.4146752046	0.235017816035317	-0.075182415997827	0.940069574755103	0.996334495429048
"ENSG00000075151"	1154.33969052062	-0.360849125683806	0.385594003041233	0.69979737528741	0.970885024680936
"ENSG00000117298"	6454.23351139447	-0.0861437112642733	0.308240557964264	0.757899293078177	0.980133942295798
"ENSG00000142794"	1180.40620419303	-0.00582523946213291	0.449577079552359	0.653015418035301	0.96332762124683
"ENSG00000162551"	8.38301208455208	0.153005859520762	0.0969705623898646	0.922749772059549	NA
"ENSG00000076864"	191.485912014576	-0.0853642941284737	-0.850690931369352	0.394941062098005	0.899999516220385
"ENSG00000090686"	2140.58898808606	0.312430396210902	-1.36412925592431	0.172526888506079	0.77204505874975
"ENSG00000187942"	1.10873561780431	-0.0341151374969557	-0.226000541485048	0.82120099917924	NA
"ENSG00000142798"	1184.27577472892	-2.46488936521392	2.54354398159115	0.0109734241174489	0.329461085946946
"ENSG00000219073"	2.36025297982108	0.5256475237593	-0.795453489845235	0.426349755567451	NA
"ENSG00000142789"	1.99576019551892	0.175738006983412	0.6281406455106	0.529911808654187	NA
"ENSG00000070831"	1653.63204914875	0.323001207891385	0.898766526970461	0.36877703297364	0.892055667369219
"ENSG00000162552"	29.5216254869128	-1.03043084721163	-0.567959972979661	0.570062147430538	NA
"ENSG00000184677"	1118.15073470916	-0.0914729887878384	-0.414288384466482	0.678662919519586	0.966112082539817
"ENSG00000070886"	1.54989973315311	0.499542214691691	0.830100758677987	0.406481818193696	NA
"ENSG00000173372"	1.67010954892136	-0.380825141221374	0.275296838680226	0.78308819304114	NA
"ENSG00000159189"	0.402417138006973	0.0161990940845049	-0.0209831991740782	0.98325905784297	NA
"ENSG00000173369"	0.401404350533276	-0.0462639142750447	-0.611045295587185	0.541169593916513	NA
"ENSG00000133216"	661.37163842915	0.717593064791334	-1.2054185471913	0.228041764996084	0.813712953469441
"ENSG00000215906"	1.41928226850841	0.209074088155891	0.864052763520738	0.387558906148645	NA
"ENSG00000227868"	1.49937003665839	-0.333573184783795	-0.668667840268588	0.50370738659692	NA
"ENSG00000004487"	7185.32730912813	0.934524409655313	1.27591996352039	0.2019838132214	0.790538372541261
