"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSG00000188976"	3652.09114860724	0.695695428176553	0.0828884527081884	8.39315254955685	4.73276866509779e-17	4.3343732754125e-15
"ENSG00000188157"	1316.49093543871	-0.291661488857176	0.112745125223631	-2.5869099730801	0.00968408904012845	0.0384321713123894
"ENSG00000186891"	247.459803341278	0.541218736314389	0.21643785416231	2.50057337894562	0.0123992443355199	0.0466751959488279
"ENSG00000176022"	1717.25697713399	0.405614363298397	0.101491436084201	3.99653782573224	6.42756153518726e-05	0.000575253850649189
"ENSG00000160087"	2852.09534457108	0.394076366835222	0.0885901535054672	4.44830888357026	8.65490088315444e-06	9.80717624649644e-05
"ENSG00000162572"	119.806373487382	1.30163699480517	0.332879711659238	3.91023228275813	9.22074073305421e-05	0.000773466275669183
"ENSG00000131584"	1218.24964181113	-0.519139202933309	0.131331637085799	-3.95288762443549	7.72137048263939e-05	0.00067087812509777
"ENSG00000107404"	2159.82604960449	-0.34965098259838	0.10364063545683	-3.37368620963368	0.000741688629762035	0.00460191121510356
"ENSG00000242485"	2102.69151699633	0.309149705068356	0.109313809904006	2.82809377277982	0.00468260880572969	0.0213253277729604
"ENSG00000160072"	1140.26560146119	0.420768423094903	0.112424218002177	3.74268489985632	0.000182064473959627	0.00137225709205985
"ENSG00000197785"	1796.61626774167	-0.211256698895659	0.0921531942398331	-2.29245118021469	0.021879621591232	0.0737465138130485
"ENSG00000189339"	1506.52815131922	-0.499073213885236	0.108073763797578	-4.61789426358834	3.87653679783494e-06	4.81273663174103e-05
"ENSG00000078369"	11794.9064144766	-0.222086105540133	0.073747373219927	-3.0114442839589	0.00260008113866599	0.0132038301956335
"ENSG00000178821"	136.541258022663	0.758798356617088	0.285797917962368	2.6550170904919	0.00793043905433796	0.0329412552331633
"ENSG00000067606"	407.815004079007	-0.419720316101099	0.177039396877008	-2.37077353123093	0.0177509038806665	0.0622274364841536
"ENSG00000162585"	1009.46221395519	0.289310304988005	0.128565149286628	2.25030116321031	0.0244298341552517	0.0801199200713871
"ENSG00000157916"	7321.83250835861	0.344050120013704	0.0701488858816243	4.90456998268349	9.36322351708707e-07	1.36676486514161e-05
"ENSG00000157911"	923.010804241903	-0.325624561991472	0.107889216009734	-3.01813817946451	0.00254332907978508	0.0130045327440942
"ENSG00000157881"	1229.89085751607	-0.415110897043464	0.114021794028831	-3.64062765876585	0.000271974216003767	0.00195409309091154
"ENSG00000157870"	1632.98019316692	-0.460223066921551	0.106318319210292	-4.32872782733946	1.49973137059744e-05	0.000160295029226686
"ENSG00000162591"	408.627533977206	-1.60202651511601	0.215446164522825	-7.43585535005564	1.0389347742797e-13	5.9113178156995e-12
"ENSG00000116213"	1898.03645875745	0.914381274448204	0.0971199293510254	9.41497054783999	4.73215047323509e-21	7.44395105619134e-19
"ENSG00000130764"	1929.32305071192	0.295552260945615	0.0951392257756372	3.10652371339035	0.00189301125022535	0.0101530097981401
"ENSG00000116198"	2656.05698030554	-0.186039363926317	0.0814336177170991	-2.28455236475701	0.0223390887954038	0.0749174708511023
"ENSG00000131697"	372.579427372754	-0.396691780727479	0.179436114396261	-2.21076889712089	0.0270518447071083	0.0867826812808889
"ENSG00000158292"	5613.17238714185	-1.23500443482654	0.108868440890856	-11.3440077282329	7.94220363102142e-30	3.31860014844961e-27
"ENSG00000097021"	2994.70132036851	-0.230493618364836	0.0813790185812339	-2.83234699045619	0.00462076751335643	0.0210939851215735
"ENSG00000069812"	616.440481636173	-0.781705959541972	0.185808720493356	-4.20704667394728	2.58729720030448e-05	0.000258362590479994
"ENSG00000049245"	1966.28239103387	-0.452145546747388	0.103454168934077	-4.37049131423119	1.23967285946915e-05	0.000134871161952498
"ENSG00000049246"	221.717209511012	-1.24740099308613	0.210680274133206	-5.92082480535148	3.20330963588594e-09	8.04055905669483e-08
"ENSG00000049249"	92.5307077137758	1.10116443124851	0.346147019930333	3.18120442426496	0.00146664098651786	0.00816762042096225
"ENSG00000162444"	42.5470582355068	1.68626900924502	0.515630825479262	3.27030294916462	0.00107432361661464	0.00629206354697958
"ENSG00000171824"	2401.39924203935	-0.253408065586481	0.0958615982485405	-2.64347841279956	0.0082058998067182	0.0337499496510702
"ENSG00000120942"	1016.39476649825	0.441717309102166	0.111500068445393	3.96158778430254	7.44529988457012e-05	0.000650589643846626
"ENSG00000116685"	1986.5705250686	0.240722249178747	0.0957305356242235	2.51458165995924	0.0119173700270787	0.0452433715593608
"ENSG00000162496"	386.449703040641	1.77889985840239	0.264956645276392	6.71392807131414	1.89453725682884e-11	7.65312920273668e-10
"ENSG00000162493"	148.640791805648	1.42465165293723	0.607486452049808	2.34515790126694	0.0190190230851112	0.0658134983620656
"ENSG00000171729"	206.629602430859	0.566724996784356	0.245234017387339	2.31095588948915	0.0208352914784035	0.0708377798269159
"ENSG00000142634"	2411.80725980623	0.305512268339916	0.132875338593149	2.29923981059694	0.0214913255396359	0.0726208020698688
"ENSG00000162458"	1005.76093782008	-0.518698500996491	0.12008387742314	-4.31946829272301	1.56405577568488e-05	0.000165818498386154
"ENSG00000142627"	4544.08383358314	0.695909737492326	0.122996521970747	5.65796273213186	1.53180385811661e-08	3.29818830706556e-07
"ENSG00000142632"	219.338712077352	0.755800001165772	0.218370029328844	3.46109767667619	0.000537977578433212	0.00352785591036315
"ENSG00000037637"	913.253143068643	0.791033634089149	0.112942514902795	7.00386063450028	2.49003813752306e-12	1.1641363614273e-10
