"baseMean"	"log2FoldChange"	"stat"	"pvalue"	"padj"
"ENSG00000215910"	3.72302119825395	-0.149572315271129	-1.64023837295307	0.100955613608696	NA
"ENSG00000177000"	170.240986133274	-1.45781803849335	-0.510257033915389	0.609871399813033	0.759060829088715
"ENSG00000011021"	245.632183648161	-0.754324370303888	-0.772196758960558	0.439997900834458	0.622496236594809
"ENSG00000175206"	7.36764140198939	0.529005999245562	1.42649438324317	0.153725687054253	NA
"ENSG00000120937"	0.137471517076543	-0.0122357874259807	-0.413569175731742	0.679189651445774	NA
"ENSG00000116685"	1986.5705250686	0.130860809730071	2.51458165995924	0.0119173700270787	0.0452433715593608
"ENSG00000083444"	4797.90521404337	-0.515121488316374	-0.51299378360123	0.607955669129698	0.757875746031436
"ENSG00000116688"	4088.54659162968	0.371054691948784	-0.52894250102959	0.596845337678565	0.749404074371665
"ENSG00000116691"	420.336661125266	0.193676705286634	-1.34325620841539	0.179189026722724	0.34588371247431
"ENSG00000120949"	8.79318326130871	-0.766186595592872	-1.84263235727888	0.0653827062700061	NA
"ENSG00000028137"	1.47338436647818	0.0392335814277322	0.162730715384765	0.870730461952207	NA
"ENSG00000048707"	650.949789410644	-0.331408105345068	0.850457901864757	0.395070556195685	0.584087616861179
"ENSG00000162496"	386.449703040641	-1.80435194357235	6.71392807131414	1.89453725682884e-11	7.65312920273668e-10
"ENSG00000204518"	1.94078804886306	0.209148267242367	-0.423056879808351	0.672253761925321	NA
"ENSG00000188984"	1.92263008193979	0.118860808968036	-0.220959346397052	0.82512408747146	NA
"ENSG00000157330"	5.35964369629236	1.09568542221804	0.350337025142954	0.72608578170755	NA
"ENSG00000116721"	0.275983134113856	-0.0278808115056039	-0.0122149967878968	0.990254085011687	NA
"ENSG00000239810"	0.311121988325918	0.022211176101378	-0.187451155659172	0.851306916937613	NA
"ENSG00000179172"	0.536712546506945	0.113832055945001	0.240406774584541	0.810014926830374	NA
"ENSG00000120952"	0.526473185656396	0.00381303004504183	0.0136328879725336	0.989122866098041	NA
"ENSG00000243073"	0.538655098521028	-0.0830916310204351	-0.0149935010769831	0.988037365190142	NA
"ENSG00000187545"	0.2041294286302	0.0950827228772773	0.362428455417802	0.717031878481341	NA
"ENSG00000232423"	0.312005310046273	-0.0272432107545893	-0.246842068417515	0.805030451757452	NA
"ENSG00000229571"	0.123032687972008	-0.0125587291860551	-0.246842166361971	0.805030375954011	NA
"ENSG00000275774"	0.175996199752812	0.0412383124763151	0.249382564982335	0.80306487032875	NA
"ENSG00000204505"	0.217650148336393	-0.0201865993968098	-0.250927711652555	0.801869998891727	NA
"ENSG00000279804"	4.75558400448529	0.386991582663845	-0.071290780257945	0.943166332848564	NA
"ENSG00000204481"	1.20067569629324	0.239587670282201	0.419765963197814	0.674656431913709	NA
"ENSG00000204480"	5.24576597080822	0.266202396077683	-0.23698498897075	0.812668435656292	NA
"ENSG00000204479"	2.07261699414713	-0.00405787978161743	-0.362228836930997	0.717181031925237	NA
"ENSG00000204478"	0.712776856607382	-0.0678420495908234	-0.803813383163328	0.421504759435601	NA
"ENSG00000162494"	16.2731847105135	0.658753136219932	1.70949045829046	0.087360137674962	0.209242291157455
"ENSG00000162493"	148.640791805648	0.605036270386165	2.34515790126694	0.0190190230851112	0.0658134983620656
"ENSG00000116731"	515.487234693611	0.0848968032176574	-0.565773853380484	0.571547522872645	0.730936856125537
"ENSG00000189337"	11.2919684282514	0.296820673599525	0.640455498743963	0.521876511649689	0.6925377964736
"ENSG00000171729"	206.629602430859	0.0914604430361164	2.31095588948915	0.0208352914784035	0.0708377798269159
"ENSG00000142621"	26.5927507767818	0.117254891202629	0.854475128505454	0.392841784425585	0.581564160712412
"ENSG00000142634"	2411.80725980623	1.89293267822673	2.29923981059694	0.0214913255396359	0.0726208020698688
"ENSG00000162438"	1.39576391725189	-0.195743675084325	-0.390286831144689	0.696324459963914	NA
"ENSG00000142615"	1.79757395385731	-0.158855049634951	-0.305586828265348	0.759919250550935	NA
"ENSG00000215704"	0.252109105017291	-0.0323161941515609	-0.246840848671433	0.80503139577172	NA
"ENSG00000132906"	270.934555015307	-0.491113513401124	-0.160260649204194	0.872675755550781	0.926737155704034
"ENSG00000116138"	691.614924978324	-0.263926197478272	-0.683853722097735	0.494067539183147	0.669422826626348
"ENSG00000116771"	35.3843161936795	1.54029207552619	0.730137044819122	0.465306419485919	0.644392763847356
"ENSG00000197312"	245.507937061003	0.560861310712447	1.69897767321155	0.089323390465355	0.212070850761588
"ENSG00000116786"	1203.8359351731	-0.375313142392066	1.73136419894971	0.0833868277493065	0.202316326226815
"ENSG00000162461"	3.11782103432644	0.503923666364426	1.17283023692918	0.24086389005016	NA
"ENSG00000162460"	0.404859219497863	-0.054433471908892	-0.0137648156157065	0.989017612944777	NA
"ENSG00000162458"	1005.76093782008	-0.732804418029443	-4.31946829272301	1.56405577568488e-05	0.000165818498386154
"ENSG00000233954"	45.0337819256348	0.716778884548158	1.45734998682993	0.145019795098624	0.299191433461457
"ENSG00000065526"	1061.44071639418	0.530897101866444	1.04554100969233	0.295772997093526	0.484773319948215
"ENSG00000116809"	359.809957383809	-0.0756724579018504	1.42303401991592	0.154726293475654	0.312467190766194
"ENSG00000183888"	0.822253906963679	-0.22147062143019	-0.798102583276286	0.424810962478348	NA
"ENSG00000173641"	0.353341015493771	-0.0422033999311129	-0.0122149967878968	0.990254085011687	NA
"ENSG00000186510"	0.48163562033633	0.174466119079466	0.582602791619542	0.56016072570168	NA
"ENSG00000184908"	0.166747928794807	0.0371616406309454	0.214775105954034	0.829942662549244	NA
"ENSG00000185519"	58.7997481343083	-1.20871192211089	-2.0337146359036	0.0419803756267162	0.12107334508539
"ENSG00000142627"	4544.08383358314	0.189739130425976	5.65796273213186	1.53180385811661e-08	3.29818830706556e-07
"ENSG00000142632"	219.338712077352	0.145894046805374	3.46109767667619	0.000537977578433212	0.00352785591036315
"ENSG00000132881"	24.0117439052229	0.249457062592155	1.58266631144859	0.11349754065511	0.251063844930951
"ENSG00000037637"	913.253143068643	0.0952504205068711	7.00386063450028	2.49003813752306e-12	1.1641363614273e-10
"ENSG00000055070"	1291.41727058472	-0.0674839892907464	6.77293471467472	1.26195908115834e-11	5.24026548887208e-10
"ENSG00000187144"	6.47011881890854	0.0190906543477997	-0.174974779692553	0.861099450737638	NA
"ENSG00000157191"	1306.10634371802	-0.366762879066434	7.67325221941977	1.67689294572087e-14	1.09295470323697e-12
"ENSG00000219481"	2415.43743032136	-0.28742364244319	-1.05782418766229	0.29013560337915	0.478761341821871
"ENSG00000058453"	259.421011722867	-0.655959230939499	0.884432033458662	0.376463037030493	0.567112130254025
"ENSG00000117122"	5.30139094128643	-0.526440181256176	-0.485722912359117	0.627163636348312	NA
"ENSG00000159363"	1740.05406756198	-0.268243093422411	0.400716136025877	0.688629129334817	0.81359345480958
"ENSG00000117118"	4759.04977244796	0.882336006578723	3.94794836806833	7.8823798544937e-05	0.000684385071652177
"ENSG00000117115"	54.440815323508	-0.709927814774905	2.92311132068036	0.00346552592623582	0.0166982151926844
"ENSG00000142623"	6.54011412156161	0.585442248883582	0.639803273767224	0.522300503985892	NA
"ENSG00000142619"	6.44835098120386	0.196516751479066	0.124916866840623	0.900589365156692	NA
"ENSG00000159339"	2.69756988070734	0.680914087773417	0.275204518670696	0.783159115566204	NA
"ENSG00000276747"	1.87313053416368	-0.0394190260713184	0.982903608587741	0.325654881639496	NA
"ENSG00000179051"	854.609438928258	0.186285452073328	4.93945879720335	7.8339694120468e-07	1.16775925316029e-05
"ENSG00000074964"	167.465035636563	-0.449899975348768	0.493417632393878	0.621717526144909	0.7673760769947
"ENSG00000117148"	2.02702408263522	0.514579710691993	0.422521881936727	0.672644132303419	NA
"ENSG00000117154"	0.43819920688409	0.120544103388638	0.205927710548969	0.836847379429404	NA
"ENSG00000179023"	4.51182692716637	0.179362841144476	0.417526862542318	0.676293080093661	NA
"ENSG00000009709"	4.65210473047013	0.713277799069479	0.164304490345621	0.869491446950246	NA
"ENSG00000179002"	1.10983526676359	0.238478757295691	-0.470441632082219	0.638039525990931	NA
"ENSG00000255275"	0.903084766133033	0.0571453680173464	0.594398105957824	0.552245874991422	NA
"ENSG00000159423"	248.134309167956	-0.442239745133604	-3.29432818376377	0.000986572380532817	0.00584987108652075
"ENSG00000169991"	150.040364616596	0.13481760594042	-0.833310498049535	0.40466963712515	0.592222102198756
"ENSG00000127481"	2703.31942129052	-0.344200509858242	-0.550104331262604	0.582247816099112	0.73863858837342
"ENSG00000127463"	3302.7198842148	0.323809958766511	-0.0301312675464302	0.975962364150332	0.986811310575778
"ENSG00000053372"	1667.08739208205	1.47605297401863	2.60685856856735	0.00913770945649365	0.0367680749752563
"ENSG00000162482"	6.06587123789227	0.139613875217332	-0.174409893759547	0.8615433393911	NA
"ENSG00000053371"	1120.42763642268	0.304000018755265	1.2317472766163	0.218043503643479	0.394781271119425
"ENSG00000040487"	477.177172060748	-0.405585978349217	-0.870929536844925	0.383792628094395	0.573501478570647
"ENSG00000077549"	3106.36482700121	0.779718539538894	1.59217302255731	0.111345833069104	0.247638911172154
"ENSG00000173436"	647.289445599397	0.943036324461476	-0.591119140770064	0.554440595801984	0.718355155665536
"ENSG00000270136"	0.382197244898365	-0.0452618742885693	-0.569857951070886	0.568774046483889	NA
"ENSG00000158747"	330.494487955582	0.300741592414584	-3.06723447475536	0.00216049311454858	0.0113597929353634
"ENSG00000158748"	2.42622015820552	-0.253799502878043	-0.324997289860124	0.745183122835688	NA
"ENSG00000162542"	494.944059811434	-0.737388717598608	-0.992602380391302	0.320903764288495	0.511601792333548
"ENSG00000178828"	1.98322311188126	-0.0888114498555562	-0.427081697388979	0.669319823383672	NA
"ENSG00000169914"	578.448212662519	0.365935896270219	-3.03192824594989	0.00242996959474746	0.0125496807459901
"ENSG00000188784"	0.232885519185207	-0.0255311339866682	-0.0122149967878967	0.990254085011687	NA
"ENSG00000127472"	2.22815535746286	0.442407371542326	-0.0359840466872483	0.971295079615436	NA
"ENSG00000117215"	2.84494419074391	0.26907126786748	0.716641308781976	0.473595448753792	NA
"ENSG00000158786"	2.18793448097543	-0.277931031259646	-1.48156430528482	0.138456262615637	NA
"ENSG00000187980"	1.82198636311294	-0.0106435974982488	0.257589516222114	0.796723721583051	NA
"ENSG00000162543"	10.6711834606966	-0.204493799637797	-0.492796929818134	0.622156080281604	0.767633934617083
"ENSG00000158816"	6.18224576332291	0.157111327505112	0.0667459776037108	0.946783931062339	NA
"ENSG00000162545"	29.5329960746515	-0.907137910166454	-0.646967020324066	0.517653288236397	0.688916305067071
"ENSG00000090432"	2567.66892561198	-0.266274905581033	2.14236198526571	0.0321643644413636	0.0990259537060726
"ENSG00000183114"	2.44881524332007	0.0435298777235937	1.65175052320907	0.0985854185709338	NA
"ENSG00000158825"	2722.65904012518	0.199851894737398	-0.346308977478966	0.729110522516019	0.841078146541428
"ENSG00000158828"	9396.9960493057	-0.0680855605507504	-2.74322962314941	0.00608381263810702	0.0264112528519899
"ENSG00000244038"	12383.9286498833	-0.00182031462044362	4.89729961166745	9.71626352124362e-07	1.4136687654249e-05
"ENSG00000117245"	41.3677380764316	0.0154340172833323	-3.48541961556292	0.00049136583262001	0.00325733889338728
"ENSG00000189410"	290.07158093049	0.817148910369563	-4.9100679080125	9.10448588071581e-07	1.33190460296555e-05
"ENSG00000127483"	5318.4146752046	0.235017816035317	-4.14410040710261	3.41150255826363e-05	0.000331505819088249
"ENSG00000075151"	1154.33969052062	-0.360849125683806	1.791772142256	0.0731694729478911	0.184073193374648
"ENSG00000117298"	6454.23351139447	-0.0861437112642733	0.389550196754868	0.696869185516497	0.818934600065133
"ENSG00000142794"	1180.40620419303	-0.00582523946213291	-4.98875352323402	6.07701221153055e-07	9.36078675938858e-06
"ENSG00000162551"	8.38301208455208	0.153005859520762	2.50173017145274	0.0123588077396527	NA
"ENSG00000076864"	191.485912014576	-0.0853642941284737	0.541310564633999	0.588293539875138	0.74243255513643
"ENSG00000090686"	2140.58898808606	0.312430396210902	-1.39812935604618	0.162074225857273	0.322580302759393
"ENSG00000187942"	1.10873561780431	-0.0341151374969557	-0.0758805592610474	0.939514123722969	NA
"ENSG00000142798"	1184.27577472892	-2.46488936521392	0.540640103776328	0.58875567013597	0.742735358561002
"ENSG00000219073"	2.36025297982108	0.5256475237593	0.560915671095066	0.574855026349037	NA
"ENSG00000142789"	1.99576019551892	0.175738006983412	0.14666203966361	0.883398782489578	NA
"ENSG00000070831"	1653.63204914875	0.323001207891385	-1.3398756814567	0.18028576551082	0.347499058763899
"ENSG00000162552"	29.5216254869128	-1.03043084721163	1.22720368296183	0.219746045531408	0.396896443982231
