"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSG00000273547"	0.216672954903261	-0.385329861686865	6.12072202425207	-0.0629549684106019	0.949802363151036	0.975621112218039
"ENSG00000187634"	10.0038210657635	2.68023792026877	1.05328254523945	2.54465236548609	0.0109386577852806	0.044924502840659
"ENSG00000188976"	3652.09114860724	0.975566878801331	0.086008316935896	11.342703979761	8.06144538988966e-30	2.11109101147735e-27
"ENSG00000187961"	352.305055413382	0.557168703811254	0.167388621797262	3.32859365128226	0.000872856534629966	0.00521308519494711
"ENSG00000187583"	131.237924073363	-0.125186130046244	0.318738123530408	-0.39275543402106	0.694500123412914	0.900171844844332
"ENSG00000187642"	13.9269003474378	-0.515029274125247	0.757454245561292	-0.679947702641231	0.496537575441692	0.766766255933915
"ENSG00000188290"	223.361254956483	0.243303002787298	0.2453105160933	0.991816440085923	0.321287076462249	0.59569643406724
"ENSG00000187608"	2328.17261044288	2.34251597773576	0.252151187104187	9.29012472492488	1.54107632104759e-20	1.37710872195982e-18
"ENSG00000188157"	1316.49093543871	0.439122294203615	0.111072374035868	3.95347896374134	7.70230384776351e-05	0.000624095139877873
"ENSG00000237330"	3.27799575806745	0.776460802702472	1.54845085060673	0.501443621796733	0.616058946217217	0.853643865972423
"ENSG00000131591"	944.078271388736	0.394076562925204	0.13586316282522	2.90054018124222	0.00372520074281653	0.0180887612685567
"ENSG00000162571"	0.903277704275169	-1.34207236590507	3.70241718875516	-0.362485451391367	0.716989293495256	0.913013584875899
"ENSG00000186891"	247.459803341278	0.663641857299808	0.230785799184043	2.87557492552035	0.00403292417178823	0.0193928148229013
"ENSG00000186827"	1.50335146067097	-1.82469940015356	2.73190287537962	-0.667922500685536	0.504183063737406	0.772193031597465
"ENSG00000078808"	4644.55647419707	-0.169198195314245	0.106042365625501	-1.59557167850993	0.110584454894861	0.283676968561264
"ENSG00000176022"	1717.25697713399	0.274469910184617	0.100295788905987	2.73660452924791	0.00620768696762809	0.02796128470488
"ENSG00000184163"	3.85689932163334	0.0824064995377495	1.44777760753993	0.0569193079852748	0.954609473698117	0.976728979084979
"ENSG00000160087"	2852.09534457108	0.686048349880811	0.0893544265928227	7.67783282866387	1.61802444984692e-14	7.55144826778805e-13
"ENSG00000162572"	119.806373487382	0.69028631461223	0.295389818463532	2.33686563132998	0.019446171900249	0.072562353290955
"ENSG00000131584"	1218.24964181113	0.0375109406874402	0.128702886662501	0.291453763471564	0.770704300981543	0.935850699557672
"ENSG00000169972"	563.784913281283	0.137783628448948	0.140894870463094	0.977917989463203	0.328114887009708	0.602983059899419
"ENSG00000127054"	2074.14994046547	0.334740544465057	0.0915381505405294	3.65684190131029	0.000255341758108708	0.00178512007754531
"ENSG00000224051"	2204.71037490441	0.258051094835746	0.107677544574911	2.3965172669425	0.0165517136128732	0.0636773230301415
"ENSG00000169962"	67.2540696728199	2.49764277201973	0.399026885359655	6.25933455528573	3.86623653737545e-10	9.25100125789519e-09
"ENSG00000107404"	2159.82604960449	-0.121995725381805	0.103935550677353	-1.17376320793754	0.240489884667904	0.493463573339136
"ENSG00000162576"	200.127695196685	0.59954611858106	0.196615780646983	3.04932857682224	0.00229353482868681	0.0119724803972563
"ENSG00000175756"	4358.29303857834	0.649322320320849	0.0970641458260896	6.68962071210355	2.23749754293726e-11	6.58159378659627e-10
"ENSG00000221978"	6140.25891357871	0.107956930372059	0.110262848736579	0.9790870779148	0.327536955906103	0.60233534885571
"ENSG00000242485"	2102.69151699633	0.497341784637042	0.112072344802985	4.43768518907437	9.0931479519314e-06	9.30283801593416e-05
"ENSG00000235098"	1.64978380943325	-0.385331129161121	5.55742213384856	-0.0693363073526819	0.944721926177956	0.975621112218039
"ENSG00000179403"	118.927326768488	0.293124211412358	0.273381446004018	1.07221691777887	0.283622613383945	0.550288575360597
"ENSG00000215915"	2.43839681601044	-0.984656526669623	2.21512312344201	-0.444515483698981	0.656669936815557	0.876776061243294
"ENSG00000160072"	1140.26560146119	0.798713723692285	0.12118724987076	6.59074056506832	4.37638049479428e-11	1.22246895154587e-09
"ENSG00000197785"	1796.61626774167	0.323821589545468	0.0975173331268108	3.3206567403189	0.000898059158707368	0.00533824257169843
"ENSG00000205090"	1.82469624743187	0.607126294978487	1.92279517817144	0.315751933368098	0.752190804514948	0.929089919366482
"ENSG00000160075"	6914.23094030462	0.100616372571584	0.0783700210731484	1.28386302815551	0.199189885533481	0.434239045689338
"ENSG00000228594"	57.4513197711947	-0.353505964741355	0.850163043163539	-0.415809611561008	0.677549325054425	0.890452921407107
"ENSG00000197530"	1618.72175684788	-0.0591514275817321	0.130204849798981	-0.454295117832048	0.649616429542844	0.872090977503049
"ENSG00000189409"	11.7857152327027	2.15493337569185	0.89547385695947	2.40647268364573	0.0161074085745364	0.06233686138606
"ENSG00000248333"	371.896144783026	0.320226349772059	0.18778620200674	1.7052709216653	0.0881439081800508	0.239095581748649
"ENSG00000189339"	1506.52815131922	-0.385608811191617	0.0994718897338468	-3.87656062655868	0.000105943420790521	0.00082612208395586
"ENSG00000008128"	16.6029760751892	0.197615619704602	0.67928634651437	0.290916519548243	0.77111516671058	0.935850699557672
"ENSG00000215790"	58.61490486069	-0.120100430512758	0.359239171677679	-0.334318860473592	0.73813895982374	0.922123506756551
"ENSG00000008130"	1581.7488640182	0.397812561186579	0.11037467100857	3.60420155776222	0.00031311400439037	0.00212901714849637
"ENSG00000078369"	11794.9064144766	-0.321050680504265	0.073827391300726	-4.34866619079777	1.36968004929808e-05	0.000134717356961478
