"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSG00000188976"	3652.09114860724	0.605894011378496	0.0825288886586442	7.34159905974978	2.11056854395265e-13	1.14145197197943e-11
"ENSG00000188290"	223.361254956483	-0.528383648852288	0.237427344969803	-2.22545406014412	0.0260507718615745	0.0838471070905457
"ENSG00000188157"	1316.49093543871	-0.34159623539118	0.11109331505567	-3.07485860170797	0.00210602373260774	0.0110379427755942
"ENSG00000186891"	247.459803341278	0.543770472879325	0.213897344227555	2.54220301258549	0.0110156171041776	0.0428430159003647
"ENSG00000176022"	1717.25697713399	0.45391019045644	0.100284839340508	4.52620947933346	6.00510566058952e-06	7.06268291605464e-05
"ENSG00000160087"	2852.09534457108	0.439607698205481	0.0878721627795496	5.00280958496893	5.65007430312462e-07	8.44560072927344e-06
"ENSG00000162572"	119.806373487382	0.893243011605953	0.329320672893806	2.71238062207528	0.00668018382815739	0.0284616328933437
"ENSG00000131584"	1218.24964181113	-0.547222003416565	0.129522106533597	-4.22493131143308	2.3901366896455e-05	0.000238961482573946
"ENSG00000169972"	563.784913281283	-0.41158048297575	0.133558360065634	-3.08165271551319	0.00205854851224674	0.0108304407938466
"ENSG00000107404"	2159.82604960449	-0.412244156912054	0.102712839936768	-4.01356010763443	5.98097630687324e-05	0.000532128701603094
"ENSG00000160072"	1140.26560146119	0.368250098351254	0.111489666182091	3.30299758678808	0.000956572110349758	0.00563000474716137
"ENSG00000197785"	1796.61626774167	-0.252441887061599	0.0912111222144778	-2.7676656194186	0.00564593502832903	0.0246926264316843
"ENSG00000189339"	1506.52815131922	-0.299499135375702	0.104483610981653	-2.86646999047816	0.00415077510470326	0.0192733249590098
"ENSG00000078369"	11794.9064144766	-0.274973682727696	0.0735244984699726	-3.73989198770251	0.000184099346890365	0.00139414152603801
"ENSG00000178821"	136.541258022663	0.644391607492874	0.282903695186288	2.27777727352961	0.0227398510347631	0.0750185719655478
"ENSG00000067606"	407.815004079007	-0.478451210291555	0.17335519605768	-2.7599473287917	0.0057810681270767	0.0251869752177776
"ENSG00000157916"	7321.83250835861	0.326577787783286	0.0698168102245843	4.67763833284221	2.90197798502197e-06	3.68433193902466e-05
"ENSG00000157911"	923.010804241903	-0.459695877248408	0.105728288835725	-4.34789858334564	1.37448130691234e-05	0.00014750976338324
